Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-09-21,94.15,94.5,92.445,92.64,9376655.0,0.0,1.0,87.235458514329,87.55975389914,85.655676711175,85.836355568427,9376655.0
2017-09-20,94.17,94.67,93.83,94.4,5939516.0,0.0,1.0,87.253989679175,87.717268800334,86.938959876787,87.467098074908,5939516.0
2017-09-19,93.34,94.45,93.34,94.17,6587152.0,0.0,1.0,86.48494633805,87.513425987024,86.48494633805,87.253989679175,6587152.0
2017-09-18,93.17,93.5,92.86,93.15,6177688.0,0.0,1.0,86.327431436856,86.633195656821,86.040198381737,86.30890027201,6177688.0
2017-09-15,93.82,93.82,92.82,93.27,12428828.0,0.0,1.0,86.929694294363,86.929694294363,86.003136052044,86.420087261088,12428828.0
2017-09-14,93.23,93.65,93.18,93.55,5492335.0,0.0,1.0,86.383024931395,86.772179393169,86.336697019279,86.679523568937,5492335.0
2017-09-13,93.5,93.77,93.45,93.55,5369293.0,0.0,1.0,86.633195656821,86.883366382247,86.586867744705,86.679523568937,5369293.0
2017-09-12,93.72,93.98,93.21,93.51,5804047.0,0.0,1.0,86.837038470131,87.077943613134,86.364493766549,86.642461239244,5804047.0
2017-09-11,93.09,94.19,92.9,93.99,10177267.0,0.0,1.0,86.253306777471,87.272520844021,86.07726071143,87.087209195558,10177267.0
2017-09-08,92.76,93.15,92.51,92.84,6070073.0,0.0,1.0,85.947542557505,86.30890027201,85.715902996926,86.021667216891,6070073.0
2017-09-07,92.74,93.36,92.33,92.97,7733915.0,0.0,1.0,85.929011392659,86.503477502897,85.549122513308,86.142119788392,7733915.0
2017-09-06,92.79,92.91,92.36,92.72,6747154.0,0.0,1.0,85.975339304775,86.086526293853,85.576919260578,85.910480227813,6747154.0
2017-09-05,92.18,92.74,92.04,92.72,6532090.0,0.0,1.0,85.41013877696,85.929011392659,85.280420623036,85.910480227813,6532090.0
2017-09-01,92.42,92.66,92.26,92.53,4960653.0,0.0,1.0,85.632512755117,85.854886733273,85.484263436346,85.734434161772,4960653.0
2017-08-31,91.89,92.39,91.84,92.27,5864440.0,0.0,1.0,85.141436886688,85.604716007847,85.095108974572,85.493529018769,5864440.0
2017-08-30,92.08,92.08,91.66,91.87,4709627.0,0.0,1.0,85.317482952728,85.317482952728,84.928328490954,85.122905721841,4709627.0
2017-08-29,92.48,92.69,92.24,92.32,3675977.0,0.0,1.0,85.688106249656,85.882683480543,85.465732271499,85.539856930885,3675977.0
2017-08-28,92.52,92.7056,91.975,92.47,5386538.0,0.0,1.0,85.725168579349,85.897137789123,85.220194337285,85.678840667233,5386538.0
2017-08-25,92.65,92.86,92.41,92.51,4932978.0,0.0,1.0,85.84562115085,86.040198381737,85.623247172694,85.715902996926,4932978.0
2017-08-24,92.44,92.57,92.04,92.27,5173694.0,0.0,1.0,85.651043919963,85.771496491465,85.280420623036,85.493529018769,5173694.0
2017-08-23,92.5,92.6644,92.28,92.44,3631851.0,0.0,1.0,85.706637414502,85.85896358954,85.502794601192,85.651043919963,3631851.0
2017-08-22,92.91,92.96,92.59,92.79,4731427.0,0.0,1.0,86.086526293853,86.132854205969,85.790027656311,85.975339304775,4731427.0
2017-08-21,92.38,92.96,92.36,92.86,4334267.0,0.0,1.0,85.595450425424,86.132854205969,85.576919260578,86.040198381737,4334267.0
2017-08-18,91.98,92.78,91.85,92.47,6815008.0,0.0,1.0,85.224827128496,85.966073722352,85.104374556995,85.678840667233,6815008.0
2017-08-17,92.4,92.67,92.07,92.07,5711411.0,0.0,1.0,85.61398159027,85.864152315697,85.308217370305,85.308217370305,5711411.0
2017-08-16,92.29,92.95,92.19,92.44,7965473.0,0.0,1.0,85.512060183615,86.123588623546,85.419404359383,85.651043919963,7965473.0
2017-08-15,91.91,92.36,91.88,92.2,5293433.0,0.0,1.0,85.159968051534,85.576919260578,85.132171304265,85.428669941807,5293433.0
2017-08-14,91.54,91.95,91.25,91.65,5398412.0,0.0,1.0,84.817141501876,85.197030381227,84.548439611604,84.919062908531,5398412.0
2017-08-11,91.94,92.08,91.29,91.34,7094246.0,0.0,1.0,85.187764798804,85.317482952728,84.585501941296,84.631829853412,7094246.0
2017-08-10,91.86,92.0,91.69,91.74,6338248.0,0.0,1.0,85.113640139418,85.243358293343,84.956125238224,85.00245315034,6338248.0
2017-08-09,91.52,91.94,91.52,91.92,5572843.0,0.0,1.0,84.79861033703,85.187764798804,84.79861033703,85.169233633957,5572843.0
